Year;Month;Anomaly Monthly TWAT;Unc. Monthly TWAT;Anomaly Annual TWAT;Unc. Annual TWAT;Anomaly Five-year TWAT;Unc. Five-year TWAT;Anomaly Ten-year TWAT;Unc. Ten-year TWAT;Anomaly Twenty-year TWAT;Unc. Twenty-year TWAT
1942;9;-0.057;0.218;0.010;0.203;0.073;0.171;0.030;0.111;-0.046;0.075
1942;10;-0.008;0.214;0.013;0.204;0.075;0.174;0.030;0.112;-0.045;0.075
1942;11;0.031;0.212;0.010;0.204;0.076;0.177;0.030;0.112;-0.044;0.075
1942;12;0.062;0.211;0.000;0.204;0.076;0.180;0.029;0.112;-0.043;0.075
1943;1;-0.031;0.212;0.008;0.204;0.074;0.183;0.030;0.112;-0.042;0.075
1943;2;0.139;0.210;0.020;0.203;0.077;0.186;0.029;0.112;-0.040;0.075
1943;3;-0.063;0.210;0.025;0.203;0.079;0.189;0.026;0.113;-0.038;0.075
1943;4;0.084;0.217;0.045;0.203;0.082;0.192;0.026;0.113;-0.036;0.075
1943;5;0.048;0.219;0.052;0.203;0.084;0.195;0.027;0.113;-0.033;0.075
1943;6;-0.070;0.213;0.067;0.203;0.080;0.198;0.028;0.113;-0.031;0.075
1943;7;0.044;0.220;0.098;0.203;0.080;0.195;0.028;0.114;-0.030;0.075
1943;8;0.059;0.222;0.107;0.203;0.079;0.192;0.028;0.114;-0.028;0.075
1943;9;0.004;0.212;0.129;0.203;0.080;0.189;0.026;0.114;-0.027;0.075
1943;10;0.230;0.210;0.137;0.203;0.081;0.186;0.025;0.114;-0.025;0.075
1943;11;0.119;0.210;0.145;0.203;0.079;0.183;0.024;0.114;-0.024;0.075
1943;12;0.248;0.211;0.159;0.203;0.075;0.180;0.023;0.115;-0.022;0.075
1944;1;0.340;0.208;0.170;0.203;0.071;0.177;0.024;0.115;-0.022;0.075
1944;2;0.241;0.210;0.185;0.203;0.069;0.175;0.023;0.115;-0.022;0.075
1944;3;0.205;0.210;0.201;0.203;0.069;0.172;0.023;0.115;-0.021;0.075
1944;4;0.172;0.216;0.202;0.204;0.066;0.169;0.023;0.115;-0.020;0.075
1944;5;0.152;0.217;0.197;0.204;0.064;0.166;0.022;0.116;-0.019;0.075
1944;6;0.095;0.216;0.181;0.205;0.057;0.163;0.020;0.116;-0.019;0.075
1944;7;0.177;0.219;0.158;0.205;0.051;0.161;0.019;0.116;-0.019;0.075
1944;8;0.238;0.226;0.134;0.205;0.050;0.158;0.018;0.116;-0.019;0.075
1944;9;0.197;0.215;0.123;0.205;0.049;0.155;0.017;0.116;-0.018;0.075
1944;10;0.244;0.215;0.126;0.205;0.049;0.152;0.018;0.116;-0.017;0.075
1944;11;0.057;0.214;0.115;0.205;0.046;0.150;0.017;0.116;-0.017;0.075
1944;12;0.048;0.214;0.109;0.206;0.044;0.147;0.013;0.116;-0.017;0.075
1945;1;0.068;0.212;0.095;0.206;0.044;0.145;0.011;0.116;-0.015;0.075
1945;2;-0.048;0.214;0.095;0.206;0.043;0.142;0.008;0.116;-0.016;0.075
1945;3;0.070;0.212;0.089;0.206;0.042;0.140;0.006;0.116;-0.016;0.075
1945;4;0.211;0.215;0.084;0.205;0.043;0.138;0.003;0.116;-0.016;0.075
1945;5;0.022;0.219;0.085;0.203;0.042;0.136;0.003;0.116;-0.016;0.075
1945;6;0.023;0.220;0.074;0.202;0.039;0.133;0.002;0.116;-0.015;0.075
1945;7;0.013;0.224;0.073;0.187;0.041;0.131;0.001;0.116;-0.015;0.075
1945;8;0.234;0.228;0.077;0.173;0.036;0.129;-0.001;0.116;-0.014;0.075
1945;9;0.129;0.214;0.069;0.160;0.033;0.127;-0.003;0.116;-0.014;0.075
1945;10;0.188;0.206;0.061;0.149;0.030;0.125;-0.004;0.116;-0.014;0.075
1945;11;0.064;0.204;0.051;0.139;0.030;0.123;-0.007;0.116;-0.013;0.074
1945;12;-0.089;0.207;0.030;0.131;0.031;0.121;-0.010;0.116;-0.013;0.074
1946;1;0.055;0.156;0.022;0.125;0.029;0.120;-0.012;0.115;-0.013;0.074
1946;2;-0.000;0.150;-0.011;0.122;0.027;0.118;-0.016;0.114;-0.012;0.074
1946;3;-0.017;0.146;-0.032;0.122;0.025;0.117;-0.017;0.112;-0.012;0.074
1946;4;0.116;0.150;-0.048;0.124;0.020;0.115;-0.018;0.111;-0.012;0.074
1946;5;-0.108;0.157;-0.058;0.129;0.016;0.114;-0.017;0.110;-0.013;0.074
1946;6;-0.222;0.149;-0.074;0.134;0.008;0.112;-0.017;0.109;-0.013;0.074
1946;7;-0.090;0.159;-0.087;0.133;0.004;0.111;-0.018;0.108;-0.013;0.074
1946;8;-0.161;0.167;-0.093;0.131;-0.003;0.110;-0.016;0.107;-0.014;0.074
1946;9;-0.117;0.155;-0.088;0.131;-0.009;0.109;-0.014;0.106;-0.015;0.074
1946;10;-0.001;0.151;-0.094;0.130;-0.013;0.107;-0.015;0.105;-0.016;0.074
1946;11;-0.067;0.141;-0.092;0.130;-0.016;0.106;-0.015;0.103;-0.016;0.074
1946;12;-0.275;0.137;-0.077;0.130;-0.021;0.106;-0.015;0.102;-0.017;0.074
1947;1;-0.096;0.139;-0.076;0.130;-0.026;0.105;-0.015;0.101;-0.017;0.074
1947;2;-0.072;0.133;-0.073;0.129;-0.032;0.104;-0.014;0.100;-0.017;0.074
1947;3;0.032;0.134;-0.074;0.129;-0.037;0.104;-0.016;0.099;-0.017;0.074
1947;4;0.049;0.146;-0.071;0.128;-0.042;0.103;-0.016;0.098;-0.016;0.074
1947;5;-0.080;0.152;-0.067;0.128;-0.045;0.103;-0.016;0.097;-0.016;0.074
1947;6;-0.051;0.150;-0.053;0.128;-0.048;0.102;-0.016;0.096;-0.015;0.074
1947;7;-0.068;0.157;-0.037;0.128;-0.053;0.102;-0.015;0.095;-0.015;0.074
1947;8;-0.129;0.157;-0.043;0.128;-0.057;0.101;-0.014;0.094;-0.015;0.074
1947;9;-0.130;0.150;-0.066;0.128;-0.062;0.101;-0.013;0.093;-0.015;0.074
1947;10;0.040;0.145;-0.078;0.128;-0.069;0.101;-0.012;0.092;-0.015;0.074
1947;11;-0.022;0.143;-0.069;0.127;-0.070;0.101;-0.013;0.091;-0.015;0.074
1947;12;-0.103;0.138;-0.064;0.127;-0.072;0.101;-0.013;0.090;-0.014;0.074
1948;1;0.090;0.133;-0.065;0.127;-0.073;0.102;-0.012;0.089;-0.013;0.074
1948;2;-0.149;0.134;-0.059;0.126;-0.079;0.102;-0.012;0.089;-0.012;0.074
1948;3;-0.238;0.133;-0.058;0.125;-0.085;0.102;-0.010;0.088;-0.012;0.074
1948;4;-0.090;0.142;-0.067;0.124;-0.091;0.103;-0.009;0.087;-0.012;0.074
1948;5;0.021;0.146;-0.078;0.124;-0.098;0.103;-0.007;0.086;-0.011;0.074
1948;6;0.009;0.143;-0.088;0.123;-0.099;0.104;-0.005;0.085;-0.011;0.074
1948;7;-0.080;0.152;-0.085;0.122;-0.104;0.103;-0.005;0.085;-0.010;0.074
1948;8;-0.050;0.150;-0.087;0.120;-0.110;0.102;-0.004;0.084;-0.010;0.074
1948;9;-0.127;0.137;-0.083;0.118;-0.113;0.101;-0.004;0.083;-0.011;0.074
1948;10;-0.060;0.138;-0.078;0.116;-0.117;0.100;-0.005;0.083;-0.011;0.074
1948;11;-0.160;0.137;-0.086;0.114;-0.114;0.099;-0.007;0.082;-0.011;0.074
1948;12;-0.215;0.129;-0.104;0.112;-0.109;0.098;-0.008;0.082;-0.010;0.074
1949;1;0.119;0.117;-0.108;0.111;-0.107;0.097;-0.012;0.081;-0.010;0.074
1949;2;-0.177;0.114;-0.111;0.109;-0.102;0.095;-0.015;0.080;-0.009;0.074
1949;3;-0.186;0.112;-0.112;0.107;-0.098;0.094;-0.017;0.080;-0.008;0.074
1949;4;-0.031;0.122;-0.110;0.105;-0.096;0.093;-0.019;0.079;-0.007;0.074
1949;5;-0.067;0.129;-0.106;0.102;-0.094;0.092;-0.021;0.079;-0.007;0.074
1949;6;-0.212;0.123;-0.099;0.100;-0.086;0.091;-0.023;0.078;-0.007;0.074
1949;7;-0.133;0.131;-0.131;0.098;-0.081;0.090;-0.025;0.078;-0.007;0.074
1949;8;-0.080;0.134;-0.140;0.097;-0.078;0.089;-0.028;0.078;-0.007;0.074
1949;9;-0.142;0.119;-0.140;0.096;-0.080;0.088;-0.030;0.077;-0.007;0.074
1949;10;-0.038;0.109;-0.154;0.094;-0.080;0.087;-0.031;0.077;-0.007;0.073
1949;11;-0.112;0.105;-0.156;0.093;-0.078;0.086;-0.031;0.077;-0.007;0.073
1949;12;-0.132;0.102;-0.142;0.092;-0.076;0.085;-0.032;0.076;-0.009;0.073
1950;1;-0.259;0.099;-0.135;0.091;-0.074;0.084;-0.032;0.076;-0.009;0.073
1950;2;-0.288;0.099;-0.142;0.089;-0.071;0.083;-0.032;0.076;-0.009;0.073
1950;3;-0.184;0.095;-0.147;0.088;-0.067;0.082;-0.035;0.076;-0.011;0.073
1950;4;-0.207;0.105;-0.158;0.086;-0.066;0.081;-0.038;0.075;-0.012;0.073
1950;5;-0.084;0.109;-0.178;0.085;-0.068;0.080;-0.040;0.075;-0.012;0.073
1950;6;-0.049;0.108;-0.183;0.084;-0.065;0.079;-0.041;0.075;-0.013;0.073
1950;7;-0.049;0.116;-0.182;0.083;-0.065;0.078;-0.043;0.075;-0.013;0.073
1950;8;-0.163;0.109;-0.188;0.081;-0.060;0.077;-0.045;0.075;-0.013;0.073
1950;9;-0.198;0.100;-0.189;0.080;-0.053;0.076;-0.047;0.075;-0.013;0.073
1950;10;-0.169;0.096;-0.179;0.079;-0.048;0.076;-0.049;0.075;-0.013;0.073
1950;11;-0.358;0.087;-0.167;0.078;-0.045;0.075;-0.051;0.075;-0.013;0.072
1950;12;-0.184;0.087;-0.158;0.077;-0.042;0.074;-0.053;0.076;-0.013;0.072
1951;1;-0.250;0.083;-0.150;0.076;-0.039;0.073;-0.054;0.075;-0.013;0.072
1951;2;-0.358;0.082;-0.124;0.075;-0.036;0.073;-0.056;0.074;-0.013;0.071
1951;3;-0.202;0.084;-0.100;0.074;-0.033;0.072;-0.058;0.074;-0.012;0.071
1951;4;-0.081;0.089;-0.073;0.074;-0.031;0.071;-0.061;0.073;-0.012;0.070
1951;5;0.060;0.105;-0.041;0.073;-0.029;0.070;-0.062;0.073;-0.011;0.070
1951;6;0.058;0.094;-0.009;0.073;-0.023;0.070;-0.062;0.073;-0.011;0.069
1951;7;0.048;0.101;0.027;0.072;-0.028;0.069;-0.063;0.072;-0.011;0.069
1951;8;0.147;0.107;0.070;0.072;-0.026;0.069;-0.064;0.072;-0.011;0.068
1951;9;0.094;0.096;0.079;0.072;-0.025;0.068;-0.065;0.071;-0.011;0.068
1951;10;0.154;0.086;0.091;0.072;-0.026;0.068;-0.067;0.071;-0.012;0.067
1951;11;0.019;0.081;0.088;0.072;-0.026;0.068;-0.068;0.070;-0.012;0.067
1951;12;0.203;0.082;0.087;0.073;-0.024;0.067;-0.066;0.070;-0.013;0.067
1952;1;0.187;0.079;0.090;0.074;-0.024;0.067;-0.067;0.069;-0.014;0.066
1952;2;0.153;0.084;0.083;0.074;-0.024;0.067;-0.067;0.069;-0.013;0.066
1952;3;-0.096;0.084;0.082;0.075;-0.022;0.067;-0.068;0.068;-0.014;0.065
1952;4;0.067;0.102;0.075;0.075;-0.021;0.066;-0.068;0.068;-0.014;0.065
1952;5;0.025;0.113;0.065;0.075;-0.017;0.066;-0.067;0.068;-0.015;0.064
1952;6;0.046;0.105;0.051;0.076;-0.017;0.066;-0.065;0.067;-0.015;0.064
1952;7;0.083;0.120;0.043;0.076;-0.010;0.066;-0.065;0.067;-0.015;0.063
1952;8;0.062;0.118;0.048;0.076;-0.006;0.066;-0.062;0.066;-0.015;0.063
1952;9;0.078;0.102;0.066;0.077;-0.008;0.066;-0.061;0.066;-0.015;0.063
1952;10;0.077;0.090;0.080;0.077;-0.008;0.066;-0.061;0.065;-0.015;0.062
1952;11;-0.109;0.089;0.096;0.077;-0.010;0.066;-0.060;0.065;-0.016;0.062
1952;12;0.042;0.087;0.109;0.077;-0.011;0.066;-0.057;0.064;-0.016;0.061
1953;1;0.089;0.087;0.109;0.077;-0.013;0.065;-0.055;0.064;-0.016;0.061
1953;2;0.210;0.092;0.112;0.078;-0.010;0.065;-0.052;0.064;-0.016;0.060
1953;3;0.125;0.089;0.112;0.078;-0.010;0.065;-0.050;0.063;-0.016;0.060
1953;4;0.236;0.103;0.113;0.078;-0.008;0.065;-0.049;0.063;-0.017;0.060
1953;5;0.208;0.115;0.115;0.078;-0.005;0.065;-0.049;0.063;-0.018;0.059
1953;6;0.203;0.111;0.123;0.078;-0.006;0.065;-0.049;0.062;-0.018;0.059
1953;7;0.091;0.121;0.100;0.078;-0.004;0.065;-0.048;0.062;-0.018;0.059
1953;8;0.096;0.122;0.078;0.078;-0.001;0.065;-0.049;0.062;-0.017;0.058
1953;9;0.080;0.105;0.060;0.078;-0.002;0.065;-0.048;0.061;-0.016;0.058
1953;10;0.080;0.093;0.034;0.078;-0.005;0.065;-0.048;0.061;-0.017;0.058
1953;11;-0.075;0.089;0.008;0.078;-0.011;0.065;-0.046;0.061;-0.017;0.058
1953;12;0.128;0.089;-0.014;0.077;-0.015;0.065;-0.043;0.060;-0.018;0.057
1954;1;-0.182;0.084;-0.032;0.077;-0.019;0.065;-0.044;0.060;-0.019;0.057
1954;2;-0.057;0.090;-0.046;0.076;-0.026;0.065;-0.042;0.060;-0.021;0.057
1954;3;-0.089;0.087;-0.058;0.076;-0.032;0.065;-0.039;0.060;-0.023;0.056
1954;4;-0.073;0.097;-0.061;0.075;-0.039;0.065;-0.038;0.060;-0.025;0.056
1954;5;-0.105;0.103;-0.046;0.075;-0.042;0.065;-0.037;0.060;-0.026;0.056
1954;6;-0.068;0.102;-0.066;0.075;-0.047;0.065;-0.034;0.059;-0.027;0.056
1954;7;-0.125;0.105;-0.037;0.075;-0.052;0.065;-0.033;0.059;-0.029;0.056
1954;8;-0.071;0.104;-0.039;0.075;-0.055;0.065;-0.032;0.059;-0.031;0.055
1954;9;-0.060;0.099;-0.056;0.074;-0.056;0.065;-0.032;0.059;-0.033;0.055
1954;10;0.048;0.090;-0.067;0.075;-0.057;0.065;-0.032;0.059;-0.035;0.055
1954;11;0.102;0.085;-0.076;0.075;-0.056;0.064;-0.032;0.059;-0.036;0.055
1954;12;-0.113;0.083;-0.081;0.074;-0.054;0.064;-0.031;0.059;-0.037;0.055
1955;1;0.170;0.081;-0.083;0.074;-0.055;0.064;-0.029;0.059;-0.038;0.054
1955;2;-0.082;0.083;-0.076;0.074;-0.054;0.064;-0.026;0.059;-0.038;0.054
1955;3;-0.298;0.078;-0.086;0.074;-0.055;0.064;-0.028;0.059;-0.040;0.054
1955;4;-0.199;0.090;-0.095;0.073;-0.055;0.063;-0.027;0.058;-0.041;0.054
1955;5;-0.211;0.099;-0.119;0.073;-0.052;0.063;-0.027;0.058;-0.042;0.054
1955;6;-0.128;0.092;-0.130;0.073;-0.049;0.063;-0.027;0.058;-0.042;0.054
1955;7;-0.156;0.095;-0.153;0.073;-0.045;0.063;-0.027;0.058;-0.043;0.054
1955;8;0.017;0.097;-0.164;0.072;-0.045;0.063;-0.025;0.058;-0.044;0.054
1955;9;-0.187;0.086;-0.160;0.072;-0.046;0.063;-0.023;0.058;-0.046;0.054
1955;10;-0.054;0.079;-0.166;0.071;-0.050;0.062;-0.021;0.058;-0.046;0.054
1955;11;-0.189;0.080;-0.172;0.070;-0.052;0.062;-0.020;0.058;-0.047;0.054
1955;12;-0.240;0.077;-0.177;0.070;-0.057;0.062;-0.017;0.058;-0.047;0.053
1956;1;-0.114;0.072;-0.178;0.070;-0.058;0.062;-0.014;0.058;-0.047;0.053
1956;2;-0.205;0.077;-0.205;0.069;-0.061;0.061;-0.010;0.057;-0.047;0.053
1956;3;-0.257;0.075;-0.211;0.069;-0.063;0.061;-0.007;0.057;-0.048;0.053
1956;4;-0.263;0.079;-0.226;0.068;-0.065;0.061;-0.006;0.057;-0.048;0.052
1956;5;-0.285;0.081;-0.224;0.068;-0.062;0.061;-0.005;0.057;-0.048;0.052
1956;6;-0.194;0.079;-0.211;0.067;-0.063;0.061;-0.005;0.057;-0.047;0.052
1956;7;-0.159;0.080;-0.212;0.067;-0.059;0.060;-0.005;0.057;-0.047;0.052
1956;8;-0.308;0.082;-0.199;0.067;-0.057;0.060;-0.006;0.057;-0.046;0.051
1956;9;-0.263;0.073;-0.188;0.067;-0.054;0.060;-0.007;0.056;-0.045;0.051
1956;10;-0.228;0.074;-0.167;0.066;-0.050;0.060;-0.008;0.056;-0.046;0.051
1956;11;-0.174;0.077;-0.136;0.066;-0.047;0.060;-0.009;0.056;-0.046;0.050
1956;12;-0.076;0.076;-0.107;0.065;-0.045;0.060;-0.011;0.056;-0.045;0.050
1957;1;-0.127;0.066;-0.093;0.065;-0.042;0.060;-0.012;0.056;-0.045;0.050
1957;2;-0.057;0.068;-0.057;0.065;-0.041;0.060;-0.013;0.056;-0.045;0.050
1957;3;-0.124;0.069;-0.030;0.064;-0.041;0.059;-0.012;0.055;-0.045;0.050
1957;4;-0.012;0.071;-0.006;0.064;-0.043;0.059;-0.012;0.055;-0.046;0.049
1957;5;0.091;0.076;0.015;0.064;-0.047;0.059;-0.014;0.055;-0.045;0.049
1957;6;0.151;0.085;0.038;0.064;-0.046;0.059;-0.015;0.055;-0.045;0.049
1957;7;0.011;0.091;0.076;0.064;-0.049;0.059;-0.016;0.054;-0.044;0.048
1957;8;0.123;0.075;0.099;0.064;-0.046;0.059;-0.017;0.054;-0.044;0.048
1957;9;0.067;0.099;0.113;0.064;-0.047;0.058;-0.018;0.054;-0.044;0.048
1957;10;0.049;0.073;0.116;0.063;-0.046;0.058;-0.019;0.054;-0.044;0.048
1957;11;0.084;0.072;0.113;0.063;-0.045;0.058;-0.018;0.053;-0.044;0.047
1957;12;0.205;0.063;0.095;0.063;-0.043;0.058;-0.019;0.053;-0.044;0.047
1958;1;0.322;0.064;0.096;0.063;-0.041;0.057;-0.020;0.053;-0.045;0.047
1958;2;0.215;0.066;0.080;0.062;-0.040;0.057;-0.020;0.052;-0.045;0.047
1958;3;0.048;0.071;0.068;0.062;-0.036;0.057;-0.023;0.052;-0.044;0.046
1958;4;0.022;0.077;0.065;0.062;-0.035;0.057;-0.025;0.052;-0.043;0.046
1958;5;0.059;0.074;0.064;0.062;-0.034;0.057;-0.028;0.052;-0.044;0.046
1958;6;-0.063;0.077;0.052;0.062;-0.028;0.056;-0.031;0.051;-0.045;0.046
1958;7;0.021;0.089;0.032;0.063;-0.025;0.056;-0.031;0.051;-0.045;0.045
1958;8;-0.066;0.078;0.017;0.063;-0.018;0.056;-0.030;0.051;-0.045;0.045
1958;9;-0.083;0.071;0.024;0.063;-0.012;0.055;-0.029;0.051;-0.046;0.045
1958;10;0.013;0.067;0.035;0.063;-0.006;0.055;-0.028;0.050;-0.045;0.045
1958;11;0.071;0.064;0.034;0.063;0.001;0.055;-0.027;0.050;-0.044;0.044
1958;12;0.071;0.067;0.044;0.063;0.006;0.054;-0.028;0.050;-0.043;0.044
1959;1;0.078;0.066;0.046;0.064;0.009;0.054;-0.026;0.050;-0.044;0.044
1959;2;0.034;0.072;0.051;0.063;0.015;0.054;-0.027;0.049;-0.044;0.044
1959;3;0.126;0.072;0.053;0.063;0.019;0.053;-0.028;0.049;-0.043;0.043
1959;4;0.156;0.072;0.049;0.063;0.022;0.053;-0.030;0.049;-0.042;0.043
1959;5;0.054;0.076;0.029;0.063;0.025;0.053;-0.032;0.049;-0.041;0.043
1959;6;0.059;0.073;0.022;0.063;0.024;0.052;-0.032;0.048;-0.040;0.043
1959;7;0.043;0.078;0.011;0.063;0.027;0.052;-0.032;0.048;-0.039;0.043
1959;8;-0.009;0.070;0.016;0.063;0.030;0.052;-0.033;0.048;-0.039;0.043
1959;9;-0.059;0.070;-0.025;0.063;0.032;0.051;-0.035;0.047;-0.038;0.042
1959;10;-0.030;0.065;-0.048;0.063;0.032;0.051;-0.038;0.047;-0.038;0.042
1959;11;-0.172;0.068;-0.063;0.062;0.028;0.051;-0.041;0.047;-0.037;0.042
1959;12;-0.020;0.065;-0.071;0.063;0.025;0.050;-0.042;0.047;-0.036;0.042
1960;1;-0.050;0.073;-0.076;0.061;0.024;0.050;-0.044;0.047;-0.034;0.042
1960;2;0.096;0.070;-0.070;0.061;0.020;0.050;-0.045;0.046;-0.032;0.042
1960;3;-0.363;0.064;-0.060;0.061;0.018;0.049;-0.044;0.046;-0.031;0.041
1960;4;-0.121;0.064;-0.056;0.060;0.017;0.049;-0.045;0.046;-0.030;0.041
1960;5;-0.128;0.073;-0.053;0.060;0.015;0.049;-0.044;0.045;-0.029;0.041
1960;6;-0.039;0.081;-0.040;0.060;0.011;0.048;-0.043;0.045;-0.029;0.041
1960;7;-0.014;0.068;-0.030;0.058;0.006;0.048;-0.043;0.045;-0.029;0.041
1960;8;0.058;0.075;-0.021;0.056;0.005;0.048;-0.044;0.045;-0.029;0.040
1960;9;0.059;0.063;0.015;0.055;0.001;0.047;-0.044;0.044;-0.028;0.040
1960;10;0.026;0.058;0.035;0.054;-0.001;0.047;-0.043;0.044;-0.027;0.040
1960;11;-0.145;0.064;0.057;0.053;-0.004;0.046;-0.043;0.044;-0.026;0.040
1960;12;0.145;0.066;0.069;0.052;-0.004;0.046;-0.041;0.044;-0.025;0.040
1961;1;0.065;0.050;0.071;0.052;-0.003;0.046;-0.041;0.043;-0.024;0.040
1961;2;0.202;0.055;0.069;0.051;0.001;0.045;-0.039;0.043;-0.023;0.039
1961;3;0.077;0.067;0.062;0.051;0.005;0.045;-0.037;0.043;-0.024;0.039
1961;4;0.117;0.059;0.057;0.050;0.009;0.045;-0.035;0.043;-0.024;0.039
1961;5;0.128;0.061;0.069;0.048;0.009;0.045;-0.034;0.043;-0.024;0.039
1961;6;0.105;0.065;0.047;0.048;0.008;0.044;-0.032;0.042;-0.025;0.039
1961;7;0.018;0.064;0.046;0.047;0.007;0.044;-0.030;0.042;-0.026;0.038
1961;8;0.029;0.063;0.039;0.047;0.004;0.044;-0.028;0.042;-0.027;0.038
1961;9;-0.021;0.055;0.034;0.046;-0.003;0.044;-0.026;0.042;-0.028;0.038
1961;10;-0.033;0.052;0.023;0.046;-0.010;0.043;-0.024;0.042;-0.029;0.038
1961;11;-0.010;0.046;0.001;0.046;-0.016;0.043;-0.023;0.041;-0.029;0.038
1961;12;-0.119;0.046;-0.012;0.046;-0.018;0.042;-0.023;0.041;-0.031;0.038
1962;1;0.058;0.046;-0.018;0.045;-0.022;0.042;-0.023;0.041;-0.033;0.037
1962;2;0.119;0.047;-0.028;0.044;-0.026;0.042;-0.024;0.041;-0.034;0.037
1962;3;0.010;0.048;-0.034;0.044;-0.030;0.041;-0.023;0.041;-0.033;0.037
1962;4;-0.013;0.054;-0.031;0.045;-0.034;0.041;-0.023;0.040;-0.034;0.037
1962;5;-0.128;0.056;-0.033;0.045;-0.035;0.041;-0.022;0.040;-0.034;0.037
1962;6;-0.054;0.075;-0.024;0.044;-0.039;0.040;-0.024;0.040;-0.034;0.036
1962;7;-0.055;0.061;-0.031;0.044;-0.039;0.040;-0.024;0.040;-0.034;0.036
1962;8;-0.091;0.052;-0.028;0.044;-0.043;0.040;-0.026;0.040;-0.034;0.036
1962;9;-0.089;0.070;-0.042;0.043;-0.041;0.040;-0.027;0.039;-0.034;0.036
1962;10;-0.000;0.060;-0.050;0.043;-0.043;0.040;-0.027;0.039;-0.035;0.036
1962;11;-0.035;0.045;-0.049;0.043;-0.043;0.039;-0.028;0.039;-0.034;0.035
1962;12;-0.014;0.053;-0.051;0.042;-0.043;0.039;-0.030;0.039;-0.033;0.035
1963;1;-0.017;0.047;-0.041;0.043;-0.046;0.039;-0.035;0.039;-0.033;0.035
1963;2;0.152;0.043;-0.017;0.044;-0.048;0.039;-0.037;0.039;-0.032;0.035
1963;3;-0.163;0.047;0.005;0.045;-0.051;0.039;-0.037;0.038;-0.032;0.035
1963;4;-0.105;0.059;0.023;0.047;-0.052;0.038;-0.038;0.038;-0.031;0.034
1963;5;-0.117;0.053;0.034;0.048;-0.051;0.038;-0.040;0.038;-0.031;0.034
1963;6;-0.075;0.055;0.036;0.048;-0.053;0.038;-0.040;0.038;-0.032;0.034
1963;7;0.065;0.071;0.036;0.048;-0.056;0.038;-0.042;0.037;-0.032;0.034
1963;8;0.198;0.063;0.013;0.048;-0.060;0.038;-0.042;0.037;-0.032;0.033
1963;9;0.173;0.071;0.005;0.048;-0.062;0.038;-0.043;0.037;-0.032;0.033
1963;10;0.212;0.059;-0.012;0.047;-0.065;0.038;-0.043;0.037;-0.032;0.033
1963;11;0.102;0.057;-0.025;0.047;-0.068;0.038;-0.043;0.036;-0.032;0.033
1963;12;0.007;0.050;-0.027;0.047;-0.071;0.038;-0.043;0.036;-0.032;0.032
1964;1;-0.013;0.044;-0.045;0.047;-0.069;0.038;-0.045;0.036;-0.033;0.032
1964;2;-0.125;0.044;-0.082;0.046;-0.070;0.038;-0.046;0.036;-0.033;0.032
1964;3;-0.265;0.057;-0.122;0.045;-0.070;0.038;-0.046;0.035;-0.034;0.032
1964;4;-0.307;0.050;-0.162;0.045;-0.070;0.038;-0.046;0.035;-0.034;0.031
1964;5;-0.275;0.056;-0.192;0.044;-0.071;0.038;-0.045;0.035;-0.034;0.031
1964;6;-0.100;0.054;-0.215;0.043;-0.071;0.038;-0.045;0.035;-0.034;0.031
1964;7;-0.150;0.055;-0.217;0.044;-0.073;0.038;-0.045;0.034;-0.033;0.031
1964;8;-0.248;0.061;-0.221;0.044;-0.077;0.038;-0.045;0.034;-0.033;0.031
1964;9;-0.303;0.046;-0.217;0.044;-0.077;0.038;-0.045;0.034;-0.033;0.030
1964;10;-0.267;0.049;-0.212;0.044;-0.078;0.038;-0.044;0.033;-0.033;0.030
1964;11;-0.255;0.047;-0.197;0.044;-0.073;0.038;-0.042;0.033;-0.034;0.030
1964;12;-0.269;0.044;-0.195;0.045;-0.073;0.038;-0.040;0.033;-0.034;0.030
1965;1;-0.041;0.047;-0.195;0.045;-0.072;0.037;-0.038;0.033;-0.034;0.029
1965;2;-0.168;0.050;-0.182;0.045;-0.072;0.037;-0.037;0.032;-0.033;0.029
1965;3;-0.221;0.052;-0.169;0.045;-0.072;0.037;-0.034;0.032;-0.032;0.029
1965;4;-0.251;0.053;-0.146;0.044;-0.071;0.037;-0.032;0.032;-0.031;0.029
1965;5;-0.097;0.065;-0.135;0.045;-0.071;0.037;-0.031;0.032;-0.029;0.028
1965;6;-0.075;0.066;-0.111;0.045;-0.072;0.037;-0.031;0.031;-0.029;0.028
1965;7;-0.151;0.064;-0.117;0.045;-0.075;0.037;-0.031;0.031;-0.028;0.028
1965;8;-0.085;0.052;-0.106;0.045;-0.080;0.037;-0.033;0.031;-0.029;0.028
1965;9;-0.149;0.061;-0.091;0.045;-0.075;0.037;-0.033;0.031;-0.028;0.028
1965;10;0.009;0.061;-0.071;0.045;-0.075;0.037;-0.033;0.030;-0.029;0.027
1965;11;-0.125;0.061;-0.071;0.045;-0.076;0.036;-0.032;0.030;-0.029;0.027
1965;12;0.019;0.046;-0.068;0.045;-0.076;0.036;-0.034;0.030;-0.028;0.027
1966;1;-0.111;0.047;-0.048;0.044;-0.080;0.036;-0.034;0.030;-0.028;0.027
1966;2;-0.032;0.050;-0.042;0.045;-0.086;0.035;-0.037;0.030;-0.028;0.027
1966;3;-0.040;0.050;-0.030;0.045;-0.092;0.035;-0.040;0.029;-0.028;0.026
1966;4;-0.020;0.054;-0.035;0.044;-0.094;0.035;-0.042;0.029;-0.027;0.026
